"3887";"Diego Galo";"34";"71";"71";"1489";"desno";"8";"725"
"1039";"Diego Llorente";"24";"77";"83";"1763";"desno";"22";"10.5"
"1307";"Diego Mariño";"28";"76";"77";"1243";"desno";"9";"6"
"756";"Diogo Jota";"21";"78";"86";"2031";"desno";"56";"15.5"
"1032";"Djaniny";"27";"77";"78";"1885";"desno";"42";"10.5"
"4336";"Dorado";"35";"71";"71";"1504";"lijevo";"8";"550"
"2241";"Dória";"23";"74";"78";"1651";"lijevo";"15";"6"
"66";"Douglas Costa";"27";"86";"86";"2111";"lijevo";"175";"46.5"
"2893";"Douglas Luiz";"20";"73";"83";"1945";"desno";"55";"6.5"
"1401";"Douglas Santos";"24";"76";"80";"1994";"lijevo";"12";"8.5"
"758";"Dyego Sousa";"28";"78";"78";"1738";"desno";"19";"10.5"
"724";"E. Adebayor";"34";"79";"79";"1835";"desno";"34";"6.5"
"930";"E. Akbaba";"25";"77";"80";"1997";"lijevo";"51";"11"
"8103";"E. Alvarado";"29";"67";"67";"1149";"desno";"8";"525"
"2527";"E. Audero";"21";"73";"85";"1120";"desno";"30";"5.5"
"328";"E. Bailly";"24";"81";"87";"1853";"desno";"105";"21"
"1410";"E. Balanta";"25";"76";"82";"1764";"lijevo";"23";"9"
"143";"E. Banega";"30";"84";"84";"2133";"desno";"31";"29"
"1113";"E. Bardhi";"22";"77";"83";"2082";"desno";"22";"12"
"2376";"E. Bauthéac";"30";"74";"74";"1910";"lijevo";"7";"5.5"
"1398";"E. Bičakčić";"28";"76";"76";"1631";"desno";"31";"6"
"1237";"E. Boateng";"22";"76";"82";"1908";"desno";"22";"10.5"
"8868";"E. Boldewijn";"25";"66";"67";"1598";"desno";"6";"775"
"4951";"E. Bologna";"36";"70";"70";"1121";"desno";"6";"240"
"449";"E. Can";"24";"80";"85";"2153";"desno";"91";"19.5"
"8919";"E. Capradossi";"22";"66";"75";"1323";"desno";"12";"850"
"2031";"E. Cardona";"25";"74";"75";"1967";"desno";"39";"6.5"
"5738";"E. Castillo";"31";"69";"69";"1950";"lijevo";"18";"700"
"22";"E. Cavani";"31";"89";"89";"2161";"desno";"200";"60"
"14356";"E. Cerna";"20";"61";"74";"1500";"desno";"7";"475"
"912";"E. Choupo-Moting";"29";"77";"77";"1890";"desno";"75";"9"
"908";"E. Çolak";"27";"77";"77";"1911";"lijevo";"27";"9.5"
"1942";"E. Crivelli";"23";"74";"80";"1732";"desno";"20";"8"
"5624";"E. Demir";"28";"69";"69";"1872";"lijevo";"7";"825"
"2216";"E. Dennis";"20";"74";"85";"1776";"desno";"15";"9.5"
"470";"E. Dier";"24";"80";"84";"2033";"desno";"73";"16.5"
"99";"E. Džeko";"32";"85";"85";"1931";"desno";"115";"30.5"
"9576";"E. Ebanks-Landell";"25";"66";"69";"1564";"desno";"15";"675"
"14125";"E. Fernández";"25";"61";"65";"1037";"desno";"6";"230"
"254";"E. Forsberg";"26";"82";"83";"1936";"desno";"67";"26"
"308";"E. Garay";"31";"82";"82";"1896";"desno";"44";"15"
"979";"E. Giaccherini";"33";"77";"77";"2059";"desno";"20";"5.5"
"1094";"E. Gigliotti";"31";"77";"77";"1842";"desno";"24";"8"
"1928";"E. Goldaniga";"24";"74";"76";"1481";"desno";"32";"6"
"14074";"E. Gutiérrez";"22";"61";"72";"1535";"desno";"6";"375"
"1109";"E. Gutiérrez";"23";"77";"85";"2007";"lijevo";"15";"13"
"6";"E. Hazard";"27";"91";"91";"2142";"desno";"340";"93"
"867";"E. Hernández";"30";"78";"78";"1967";"desno";"29";"10"
"5628";"E. Hernández";"31";"69";"69";"1870";"lijevo";"15";"700"
"7206";"E. Herrera";"29";"68";"68";"1666";"desno";"22";"900"
"340";"E. Hysaj";"24";"81";"86";"1935";"desno";"58";"20"
"10453";"E. Iyoha";"20";"65";"77";"1556";"desno";"6";"975"
"6726";"E. Izaguirre";"32";"68";"68";"1798";"lijevo";"17";"500"
"7354";"E. Kaş";"26";"68";"69";"1905";"lijevo";"6";"850"
"3761";"E. Kawashima";"35";"71";"71";"1161";"desno";"6";"550"
"5153";"E. Korkmaz";"35";"70";"70";"1448";"lijevo";"6";"425"
"1920";"E. Krafth";"23";"74";"78";"1911";"desno";"21";"6"
"7478";"E. Kujović";"30";"67";"67";"1537";"desno";"11";"725"
"396";"E. Lamela";"26";"81";"82";"2100";"lijevo";"105";"21"
"713";"E. Lavezzi";"33";"79";"79";"2070";"desno";"22";"8"
"5795";"E. Lenjani";"28";"69";"69";"1943";"lijevo";"14";"825"
"5873";"E. Lichaj";"29";"69";"69";"1758";"desno";"13";"800"
"1304";"E. Mangala";"27";"76";"78";"1745";"lijevo";"84";"7.5"
"1999";"E. Mor";"20";"74";"83";"1728";"lijevo";"16";"8.5"
"1649";"E. Moretti";"37";"75";"75";"1573";"lijevo";"24";"900"
"9849";"E. Mwepu";"20";"65";"76";"1775";"desno";"6";"925"
"11550";"E. Nketiah";"19";"64";"84";"1527";"desno";"10";"975"
"11480";"E. Oelschlägel";"22";"64";"73";"1001";"desno";"6";"525"
"6659";"E. OKane";"27";"68";"68";"1820";"desno";"15";"750"
"2615";"E. Palacios";"19";"73";"85";"1915";"desno";"9";"7"
"9954";"E. Pimentel";"28";"65";"65";"1505";"desno";"13";"450"
"5967";"E. Pisano";"31";"69";"69";"1804";"desno";"18";"700"
"1042";"E. Pulgar";"24";"77";"82";"1996";"desno";"26";"10"
"8902";"E. Reséndez";"22";"66";"77";"1033";"desno";"7";"850"
"2924";"E. Reynoso";"22";"73";"80";"1877";"lijevo";"16";"5.5"
"784";"E. Rigoni";"25";"78";"81";"1977";"lijevo";"29";"13"
"824";"E. Sala";"27";"78";"78";"1980";"desno";"31";"11"
"376";"E. Salvio";"27";"81";"81";"2141";"desno";"19";"18.5"
"1930";"E. Saric";"27";"74";"74";"1938";"lijevo";"9";"6"
"8764";"E. Sarraj";"28";"66";"66";"1683";"desno";"7";"675"
"1017";"E. Skhiri";"23";"77";"81";"2029";"desno";"21";"10"
"11364";"E. Smith Rowe";"17";"64";"85";"1604";"desno";"10";"975"
"8356";"E. Suagher";"25";"67";"70";"1448";"desno";"8";"800"
"1977";"E. Sviatchenko";"26";"74";"77";"1804";"desno";"19";"6"
"5660";"E. Taşkıran";"28";"69";"71";"1101";"desno";"7";"875"
"1567";"E. Thommy";"23";"75";"79";"1817";"desno";"26";"8.5"
"1161";"E. Ünal";"21";"77";"83";"1851";"desno";"26";"12.5"
"1404";"E. Valencia";"28";"76";"76";"1969";"desno";"55";"8"
"1300";"E. Vargas";"28";"76";"76";"1955";"desno";"55";"8"
"1887";"E. Velázquez";"24";"74";"80";"1595";"desno";"14";"6.5"
"257";"E. Višća";"28";"82";"82";"2054";"desno";"40";"22.5"
"311";"E. Viviano";"32";"82";"82";"1169";"lijevo";"15";"12.5"
"461";"E. Zahavi";"30";"80";"80";"2006";"desno";"24";"14.5"
"8808";"Edenildo Lagoas";"30";"66";"66";"1773";"desno";"6";"475"
"694";"Eder";"31";"79";"79";"1946";"desno";"29";"11.5"
"727";"Éder Militão";"20";"78";"87";"1946";"desno";"10";"14"
"6666";"Eder Pinhanços";"34";"68";"68";"1498";"lijevo";"8";"270"
"58";"Ederson";"24";"86";"90";"1463";"lijevo";"125";"41.5"
"2035";"Edgar Ié";"24";"74";"81";"1803";"desno";"21";"7"
"1519";"Edgar Méndez";"27";"75";"75";"1919";"desno";"24";"7"
"5225";"Edsinho Torres";"34";"70";"70";"1823";"desno";"9";"500"
"7942";"Elgezabal";"25";"67";"71";"1559";"desno";"7";"825"
"662";"Elkeson";"28";"79";"79";"2058";"desno";"25";"13"
"1338";"Eltildo Correia";"26";"76";"76";"1785";"desno";"30";"6.5"
"1279";"Embarba";"26";"76";"77";"1907";"desno";"20";"9"
"6313";"Emidio Hoffman";"34";"69";"69";"1711";"desno";"14";"325"
"1369";"Emilio Piodão";"26";"76";"76";"2048";"desno";"13";"6.5"
"7052";"Enzio Julião";"34";"68";"68";"1683";"desno";"6";"475"
"3133";"Enzo Merques";"34";"72";"72";"2015";"lijevo";"17";"875"
"1384";"Eraso";"28";"76";"76";"1928";"desno";"29";"8"
"1377";"Eric Botteghin";"30";"76";"76";"1529";"desno";"13";"5.5"
"12996";"Eric García";"17";"62";"82";"1474";"desno";"6";"550"
"2053";"Erick Gameira";"26";"74";"74";"1760";"desno";"15";"6"
"660";"Escudero";"28";"79";"79";"2075";"lijevo";"20";"10"
"7977";"Estevãtinho";"26";"67";"67";"1570";"desno";"9";"825"
"9026";"Euller";"23";"66";"74";"1858";"lijevo";"7";"800"
"9157";"Ever Rodeiro";"34";"66";"66";"1762";"desno";"7";"325"
"738";"Everticinho";"30";"78";"78";"2075";"desno";"29";"7.5"
"12287";"Ezkieta";"21";"63";"75";"1086";"desno";"10";"525"
"192";"F. Acerbi";"30";"83";"83";"1849";"lijevo";"64";"19"
"1226";"F. Acheampong";"24";"76";"81";"2035";"lijevo";"16";"10.5"
"10823";"F. Aksoy";"20";"64";"75";"1404";"desno";"6";"675"
"6696";"F. Al Qarni";"26";"68";"70";"1105";"desno";"11";"750"
"1184";"F. Andone";"25";"77";"81";"1972";"desno";"49";"11.5"
"440";"F. Armani";"31";"80";"80";"1224";"desno";"22";"9"
"423";"F. Balbuena";"26";"80";"83";"1667";"desno";"80";"15.5"
"4239";"F. Balmont";"38";"71";"71";"1865";"desno";"7";"750"
"1253";"F. Bartels";"31";"76";"76";"1883";"desno";"27";"7"
"10024";"F. Beltrán";"20";"65";"75";"1768";"desno";"7";"875"
"6821";"F. Ben Mustapha";"29";"68";"68";"1089";"desno";"10";"600"
"7895";"F. Ben Youssef";"27";"67";"67";"1586";"desno";"11";"825"
"1272";"F. Benković";"20";"76";"85";"1572";"desno";"37";"10.5"
"7003";"F. Berenguer";"29";"68";"68";"1827";"desno";"6";"850"
"244";"F. Bernardeschi";"24";"82";"87";"2096";"lijevo";"110";"29.5"
"9288";"F. Bonazzoli";"21";"66";"74";"1572";"lijevo";"8";"975"
"6010";"F. Bordagaray";"31";"69";"69";"1777";"desno";"9";"950"
"1342";"F. Borini";"27";"76";"76";"1958";"desno";"76";"8"
"7902";"F. Brandán";"28";"67";"67";"1671";"desno";"6";"775"
"1428";"F. Bustos";"22";"76";"83";"1922";"desno";"16";"9"
"1074";"F. Caicedo";"29";"77";"77";"1919";"lijevo";"51";"9"
"1613";"F. Caputo";"30";"75";"75";"1825";"desno";"16";"6.5"
"2369";"F. Carrizo";"27";"74";"74";"1906";"desno";"15";"6"
"1160";"F. Cartabia";"25";"77";"80";"1929";"lijevo";"12";"11"
"2069";"F. Castillo";"26";"74";"75";"1908";"desno";"19";"6.5"
"582";"F. Cervi";"24";"79";"84";"1996";"lijevo";"15";"17"
"11824";"F. Chabrolle";"20";"64";"75";"1584";"desno";"6";"775"
"728";"F. Chiesa";"20";"78";"87";"1914";"desno";"46";"16"
"3322";"F. Coloccini";"36";"72";"72";"1785";"desno";"10";"425"
"674";"F. Coquelin";"27";"79";"80";"2002";"desno";"36";"12"
"5856";"F. Cordero";"30";"69";"69";"1864";"lijevo";"6";"750"
"4431";"F. Cubero";"39";"71";"71";"1796";"desno";"6";"160"
"324";"F. de Jong";"21";"81";"89";"2064";"desno";"19";"26"
"514";"F. Delph";"28";"80";"80";"2137";"lijevo";"120";"11.5"
"1288";"F. Di Francesco";"24";"76";"79";"1878";"desno";"44";"10"
"11691";"F. Dimarco";"20";"64";"75";"1648";"lijevo";"7";"675"
"8720";"F. El Mellali";"21";"66";"74";"1527";"desno";"6";"950"
"4354";"F. Erpen";"35";"71";"71";"1670";"desno";"7";"550"
"6305";"F. Espíndola";"33";"69";"69";"1807";"lijevo";"7";"650"
"921";"F. Fabra";"27";"77";"78";"1976";"lijevo";"22";"8"
"822";"F. Fajr";"29";"78";"78";"2056";"desno";"28";"10"
"304";"F. Fazio";"31";"82";"82";"1633";"desno";"73";"15"
"1203";"F. Fernández";"29";"76";"76";"1576";"desno";"42";"6"
"1116";"F. Ferreyra";"27";"77";"78";"1811";"desno";"14";"10.5"
"5506";"F. Fielding";"30";"69";"69";"1123";"desno";"14";"675"
"2271";"F. Forestieri";"28";"74";"74";"1979";"desno";"29";"6"
"1454";"F. Forster";"30";"76";"77";"1166";"desno";"33";"5.5"
"359";"F. Ghoulam";"27";"81";"82";"2114";"lijevo";"68";"16.5"
"7142";"F. Godoy";"28";"68";"68";"1752";"desno";"7";"725"
"1176";"F. Grillitsch";"22";"77";"82";"1855";"desno";"30";"11.5"
"6850";"F. Grillo";"25";"68";"72";"1660";"lijevo";"8";"975"
"1348";"F. Guarín";"32";"76";"76";"2102";"desno";"16";"6"
"1664";"F. Guilbert";"23";"75";"84";"1862";"desno";"17";"9"
"2291";"F. Hadergjonaj";"23";"74";"80";"1833";"desno";"30";"6.5"
"1751";"F. Helander";"25";"75";"77";"1557";"lijevo";"25";"7"
"1182";"F. Higuaín";"33";"77";"77";"1965";"desno";"10";"5.5"
"12919";"F. Hornby";"18";"62";"81";"1462";"desno";"7";"625"
"2286";"F. Jara";"29";"74";"74";"1847";"desno";"29";"5.5"
"900";"F. Johnson";"30";"77";"77";"2007";"desno";"29";"8.5"
"1159";"F. Kamano";"22";"77";"82";"1859";"desno";"39";"12"
"6605";"F. Kaplan";"29";"68";"68";"1143";"desno";"6";"600"
"562";"F. Kessié";"21";"79";"88";"2149";"desno";"24";"19.5"
"5487";"F. Kiss";"27";"69";"69";"1774";"desno";"12";"875"
"1366";"F. Klaus";"25";"76";"77";"1866";"desno";"38";"9"
"7255";"F. Koch";"29";"68";"68";"1755";"desno";"8";"675"
"1126";"F. Kostić";"25";"77";"78";"1951";"lijevo";"16";"10.5"
"736";"F. Krovinović";"22";"78";"84";"1962";"desno";"12";"14"
"850";"F. Lejeune";"27";"78";"80";"1823";"desno";"46";"10"
"1392";"F. Lustenberger";"30";"76";"76";"1758";"desno";"24";"5.5"
"5285";"F. Mancinelli";"36";"70";"70";"1625";"desno";"6";"240"
"6232";"F. Mattia";"30";"69";"69";"1306";"desno";"7";"775"
"2500";"F. Mattiello";"22";"73";"78";"1979";"lijevo";"18";"5.5"
"745";"F. Mendy";"23";"78";"86";"2061";"lijevo";"47";"13"
"1405";"F. Mollet";"26";"76";"77";"1932";"desno";"25";"9"
"1496";"F. Montero";"30";"76";"76";"2001";"desno";"15";"7.5"
"2090";"F. Mora";"24";"74";"78";"1732";"desno";"18";"7.5"
"2039";"F. Mubele";"24";"74";"78";"1905";"desno";"23";"7.5"
"386";"F. Muslera";"32";"81";"81";"1359";"desno";"52";"10"
"2121";"F. Mussis";"26";"74";"75";"1976";"desno";"17";"5.5"
"1744";"F. Neuhaus";"21";"75";"85";"1892";"desno";"19";"10.5"
"1735";"F. Niederlechner";"27";"75";"75";"1814";"desno";"25";"7"
"5968";"F. NSakala";"27";"69";"69";"1876";"lijevo";"7";"875"
"1175";"F. Orellana";"32";"77";"77";"1904";"desno";"24";"7"
"8022";"F. Öztorun";"31";"67";"67";"1709";"lijevo";"6";"500"
"6200";"F. Öztürk";"31";"69";"69";"1190";"desno";"6";"650"
"10191";"F. Palacios Martínez";"23";"65";"71";"1678";"desno";"6";"750"
"3703";"F. Peluso";"34";"72";"72";"1741";"lijevo";"30";"875"
"5694";"F. Píriz";"28";"69";"70";"1767";"desno";"11";"950"
"404";"F. Quagliarella";"35";"81";"81";"1933";"desno";"39";"8"
"10477";"F. Reese";"20";"65";"77";"1620";"desno";"6";"975"
"222";"F. Ribéry";"35";"83";"83";"1929";"desno";"72";"11.5"
"2367";"F. Ricca";"23";"74";"80";"1676";"lijevo";"8";"6.5"
"7509";"F. Rodríguez";"36";"67";"67";"1445";"desno";"6";"100"
"3185";"F. Romagna";"21";"72";"86";"1594";"desno";"14";"6"
"2099";"F. Santander";"27";"74";"75";"1812";"desno";"29";"6.5"
"1617";"F. Schär";"26";"75";"80";"1986";"desno";"38";"7.5"
"6904";"F. Schönheim";"31";"68";"68";"1802";"lijevo";"11";"600"
"2988";"F. Soldano";"23";"73";"79";"1690";"desno";"12";"5.5"
"1642";"F. Tait";"25";"75";"78";"1823";"desno";"23";"8.5"
"123";"F. Thauvin";"25";"84";"87";"2091";"lijevo";"72";"39"
"2298";"F. Valverde";"19";"74";"84";"1789";"desno";"46";"8.5"
"256";"F. Vázquez";"29";"82";"82";"1969";"lijevo";"27";"21.5"
"1319";"F. Viviani";"26";"76";"79";"2049";"desno";"15";"9.5"
"2327";"F. Zampedri";"30";"74";"74";"1716";"desno";"17";"5.5"
"2185";"F. Đorđević";"30";"74";"74";"1842";"lijevo";"17";"5.5"
"2037";"F. Đuričić";"26";"74";"76";"1864";"desno";"40";"7"
"327";"Fabián";"22";"81";"89";"2094";"lijevo";"64";"26"
"119";"Fabinho";"24";"84";"88";"2164";"desno";"120";"34"
"862";"Fábio Coentrão";"30";"78";"78";"2114";"lijevo";"13";"10"
"1637";"Fábio Martins";"24";"75";"78";"1985";"desno";"12";"8.5"
"696";"Fabricio";"30";"79";"79";"1321";"desno";"47";"8"
"1591";"Fabrício";"28";"75";"75";"1936";"desno";"15";"7"
"149";"Falcao";"32";"84";"84";"2026";"desno";"115";"25"
"176";"Felipe";"29";"83";"83";"1788";"desno";"22";"20"
"186";"Felipe Anderson";"25";"83";"85";"2042";"desno";"110";"31.5"
"1526";"Felipe Vizeu";"21";"75";"87";"1746";"lijevo";"21";"12"
"76";"Fernandinho";"33";"86";"86";"2183";"desno";"185";"18"
"1687";"Fernandinho";"25";"75";"78";"1934";"lijevo";"10";"8.5"
"686";"Fernando";"30";"79";"79";"1939";"desno";"57";"9.5"
"553";"Fernando Torres";"34";"80";"80";"1885";"desno";"10";"8"
"2510";"Ferrán Torres";"18";"73";"86";"1704";"desno";"12";"7"
"10054";"Fidalgo";"21";"65";"75";"1673";"desno";"20";"875"
"5789";"Filipe Ferreira";"27";"69";"69";"1844";"lijevo";"9";"875"
"107";"Filipe Luís";"32";"85";"85";"2145";"lijevo";"81";"21.5"
"9059";"Flávio Triginho";"34";"66";"66";"1608";"desno";"7";"350"
"1793";"Fontàs";"28";"75";"76";"1705";"lijevo";"8";"6"
"1041";"Formosandrinho";"26";"77";"77";"1763";"desno";"26";"9.5"
"2325";"Fran Beltrán";"19";"74";"82";"1894";"desno";"8";"7"
"11112";"Fran García";"18";"64";"79";"1644";"lijevo";"9";"825"
"1266";"Francisco Geraldes";"23";"76";"83";"1864";"desno";"12";"11"
"1896";"Fransérgio";"27";"74";"74";"1949";"desno";"13";"6"
"251";"Fred";"25";"82";"84";"2180";"lijevo";"140";"26.5"
"1458";"Fred Aníbão";"26";"76";"76";"1114";"desno";"12";"5.5"
"7622";"Fred Soidares";"34";"67";"67";"1707";"lijevo";"7";"220"
"6952";"Freddy Cardouso";"30";"68";"68";"1762";"lijevo";"7";"850"
"8033";"Frederico Rendel";"30";"67";"67";"1801";"desno";"9";"725"
"4119";"G. Achilier";"33";"71";"71";"1424";"desno";"7";"950"
"3904";"G. Alcoba";"33";"71";"71";"1619";"desno";"13";"950"
"37";"G. Bale";"28";"88";"88";"2279";"lijevo";"355";"60"
"3519";"G. Barry";"37";"72";"72";"1878";"lijevo";"16";"425"
"5745";"G. Bojanich";"33";"69";"69";"1396";"desno";"6";"425"
"285";"G. Bonaventura";"28";"82";"82";"2207";"desno";"115";"22"
"928";"G. Bou";"28";"77";"77";"1905";"desno";"26";"9"
"5872";"G. Boyd";"32";"69";"69";"1883";"lijevo";"13";"825"
"534";"G. Cahill";"32";"80";"80";"1754";"desno";"99";"8.5"
"2610";"G. Caprari";"24";"73";"78";"1729";"desno";"25";"5.5"
"898";"G. Castro";"31";"77";"77";"2063";"desno";"34";"7.5"
"2425";"G. Chakvetadze";"18";"73";"86";"1809";"desno";"10";"7"
"25";"G. Chiellini";"33";"89";"89";"1841";"lijevo";"215";"27"
"934";"G. Conti";"23";"77";"83";"1670";"desno";"10";"10.5"
"834";"G. Defrel";"27";"78";"78";"1897";"lijevo";"64";"11"
"7016";"G. Díaz";"30";"68";"68";"1894";"desno";"6";"650"
"230";"G. Donnarumma";"19";"82";"93";"1278";"desno";"23";"29"
"1620";"G. dos Santos";"29";"75";"75";"1877";"lijevo";"10";"6.5"
"1197";"G. Escalante";"25";"77";"82";"1998";"desno";"21";"10"
"12024";"G. Felicioli";"20";"63";"75";"1704";"lijevo";"9";"575"
"1309";"G. Fernández";"26";"76";"77";"2005";"desno";"21";"9"
"6421";"G. Flores";"32";"68";"68";"1884";"desno";"9";"500"
"6513";"G. Gil Romero";"25";"68";"72";"1770";"desno";"6";"975"
"3346";"G. Gillet";"34";"72";"72";"1993";"desno";"8";"950"
"1186";"G. González";"30";"77";"77";"1711";"desno";"30";"6.5"
"1780";"G. Herrera";"26";"75";"78";"1183";"lijevo";"12";"6"
"8182";"G. Herrera";"34";"67";"67";"1766";"desno";"6";"400"
"39";"G. Higuaín";"30";"88";"88";"1965";"desno";"245";"57"
"1949";"G. Imbula";"25";"74";"77";"1858";"lijevo";"35";"7"
"1335";"G. Kakuta";"27";"76";"76";"1922";"lijevo";"20";"8"
"1597";"G. Konan";"22";"75";"81";"1911";"lijevo";"14";"7.5"
"263";"G. Kondogbia";"25";"82";"85";"2171";"lijevo";"46";"27.5"
"1375";"G. Laborde";"24";"76";"81";"1840";"lijevo";"24";"10.5"
"1362";"G. Lapadula";"28";"76";"76";"1827";"lijevo";"20";"8"
"8909";"G. Lloris";"22";"66";"72";"1494";"lijevo";"7";"750"
"428";"G. Lo Celso";"22";"80";"86";"2105";"lijevo";"72";"20"
"8368";"G. Long";"24";"67";"72";"1067";"lijevo";"6";"725"
"6069";"G. Lorenzetti";"33";"69";"69";"1854";"lijevo";"6";"625"
"3898";"G. Lux";"36";"71";"71";"1124";"desno";"7";"325"
"9521";"G. Magnani";"22";"66";"76";"1452";"lijevo";"10";"900"
"750";"G. Martínez";"25";"78";"82";"1926";"lijevo";"25";"13.5"
"7752";"G. Massey";"25";"67";"68";"1754";"desno";"16";"900"
"3091";"G. McAuley";"38";"72";"72";"1473";"desno";"23";"425"
"7335";"G. McCleary";"31";"68";"68";"1830";"desno";"15";"775"
"15107";"G. McEachran";"17";"59";"81";"1516";"lijevo";"6";"350"
"370";"G. Medel";"30";"81";"81";"1996";"desno";"56";"13"
"688";"G. Mercado";"31";"79";"79";"1988";"desno";"19";"8.5"
"11083";"G. Middleton";"18";"64";"84";"1531";"lijevo";"6";"925"
"5912";"G. Milović";"29";"69";"69";"1389";"desno";"7";"825"
"950";"G. Moreno";"32";"77";"77";"2065";"lijevo";"17";"7"
"7702";"G. Munari";"35";"67";"67";"1833";"desno";"10";"325"
"1529";"G. Nkoudou";"23";"75";"80";"1856";"desno";"58";"9"
"1905";"G. Ortíz";"25";"74";"79";"1666";"desno";"11";"6.5"
"3889";"G. Pegolo";"37";"71";"71";"1107";"lijevo";"14";"160"
"897";"G. Pereiro";"23";"77";"82";"1922";"lijevo";"15";"12"
"657";"G. Pezzella";"27";"79";"81";"1667";"desno";"56";"12.5"
"12212";"G. Pinto";"26";"63";"64";"1686";"lijevo";"7";"350"
"607";"G. Pizarro";"28";"79";"79";"1995";"desno";"58";"10"
"632";"G. Ramírez";"27";"79";"79";"1945";"lijevo";"41";"13"
"9305";"G. Roberts";"34";"66";"66";"1689";"lijevo";"15";"325"
"1611";"G. Rodríguez";"23";"75";"79";"1783";"desno";"41";"7.5"
"439";"G. Rulli";"26";"80";"85";"1264";"desno";"26";"14"
"11383";"G. Scamacca";"19";"64";"74";"1535";"desno";"6";"725"
"1104";"G. Shibasaki";"26";"77";"80";"2011";"desno";"24";"11"
"2075";"G. Shinnie";"26";"74";"75";"1938";"lijevo";"8";"5.5"
"1690";"G. Shoji";"25";"75";"80";"1700";"desno";"11";"7.5"
"293";"G. Sigurðsson";"28";"82";"82";"2096";"desno";"125";"22.5"
"771";"G. Simeone";"22";"78";"85";"1906";"desno";"53";"15"
"6399";"G. Stewart";"28";"68";"68";"1683";"lijevo";"12";"900"
"6607";"G. Teigl";"27";"68";"69";"1820";"desno";"9";"825"
"11699";"G. Thomas";"21";"64";"77";"1691";"desno";"9";"875"
"2155";"G. Til";"20";"74";"80";"1922";"desno";"10";"8"
"1291";"G. Töre";"26";"76";"77";"1944";"lijevo";"43";"9"
"5352";"G. Whelan";"34";"70";"70";"1883";"desno";"10";"550"
"303";"G. Wijnaldum";"27";"82";"82";"2175";"desno";"130";"23"
"365";"G. Xhaka";"25";"81";"84";"1978";"lijevo";"115";"22"
"10209";"G. Zelalem";"21";"65";"75";"1642";"desno";"15";"875"
"564";"Gabri Prestão";"26";"79";"79";"1153";"desno";"24";"9"
"904";"Gabriel";"24";"77";"81";"2086";"lijevo";"11";"11.5"
"9144";"Gabriel";"20";"66";"77";"1449";"lijevo";"6";"975"
"1209";"Gabriel Boschilia";"22";"76";"82";"1893";"lijevo";"48";"10.5"
"157";"Gabriel Jesus";"21";"83";"92";"2051";"desno";"130";"41"
"265";"Gabriel Paulista";"27";"82";"83";"1959";"desno";"44";"21"
"2683";"Galeno";"20";"73";"84";"1808";"desno";"9";"7"
"1260";"Ganso";"28";"76";"76";"1802";"lijevo";"17";"8"
"936";"Garry Rodrigues";"27";"77";"77";"1989";"desno";"53";"9.5"
"444";"Gayà";"23";"80";"85";"2060";"lijevo";"33";"16.5"
"940";"Gazzolisco";"30";"77";"77";"2123";"lijevo";"26";"6.5"
"1312";"Gedson Fernandes";"19";"76";"86";"2078";"desno";"6";"12"
"5543";"Gégé";"30";"69";"69";"1588";"desno";"9";"775"
"234";"Gelson Martins";"23";"82";"87";"2023";"desno";"59";"29.5"
"175";"Gerard Moreno";"26";"83";"85";"1967";"lijevo";"53";"32"
"2476";"Gerson";"21";"73";"81";"1867";"lijevo";"31";"6"
"883";"Gervinho";"31";"78";"78";"1877";"desno";"49";"9"
"1512";"Gil Dias";"21";"75";"82";"1844";"lijevo";"39";"9.5"
"209";"Giuliano";"28";"83";"83";"2073";"desno";"64";"26"
"926";"Gomes";"37";"77";"77";"1249";"desno";"25";"600"
"235";"Gonçalo Guedes";"21";"82";"86";"2006";"desno";"36";"29"
"1628";"Gonçalo Paciência";"23";"75";"82";"1799";"desno";"29";"9.5"
"581";"Granell";"29";"79";"79";"2052";"lijevo";"37";"12"
"860";"Granero";"30";"78";"78";"2011";"desno";"30";"9.5"
"343";"Grimaldo";"22";"81";"87";"2137";"lijevo";"14";"20.5"
"500";"Guaita";"31";"80";"80";"1361";"desno";"48";"9"
"11085";"Guillem Jaime";"19";"64";"80";"1694";"desno";"13";"975"
"9911";"Guridi";"23";"65";"73";"1560";"lijevo";"6";"775"
"8062";"Gustavo Pastinho";"26";"67";"67";"1712";"desno";"10";"825"
"9821";"H. Acosta";"26";"65";"66";"1536";"desno";"6";"525"
"9854";"H. Adelakun";"22";"65";"77";"1580";"desno";"9";"950"
"9127";"H. Al Hazaa";"26";"66";"67";"1540";"desno";"9";"775"
"12450";"H. Al Juhayyim";"30";"63";"63";"1668";"desno";"6";"350"
"9160";"H. Al Raheb";"34";"66";"66";"1577";"desno";"10";"350"
"416";"H. Aouar";"20";"80";"90";"2048";"desno";"51";"23.5"
"5712";"H. Arslan";"29";"69";"69";"1900";"desno";"7";"825"
"1662";"H. Arter";"28";"75";"75";"1991";"lijevo";"55";"6.5"
"7767";"H. Bahebri";"25";"67";"68";"1752";"lijevo";"10";"900"
"3312";"H. Bandé";"19";"72";"84";"1749";"desno";"7";"5.5"
"2975";"H. Barnes";"20";"73";"84";"1776";"desno";"34";"7"
"1650";"H. Behrens";"28";"75";"75";"2014";"desno";"24";"6.5"
"6338";"H. Belkaroui";"27";"69";"69";"1445";"lijevo";"9";"875"
